chinese,frequency,pinyin,posseg
米爾頓,32,mi3-er3-dun4,nrt
米雪兒,5,mi3-xue3-er2,nr
祕窗,3,mi4-chuang1,n
沔陽,1061,mian3-yang2,nrt
美洲駝,8,mei3-zhou1-tuo2,n
沒消,3,mei2-xiao1,v
名譽會員,3,ming2-yu4-hui4-yuan2,n
木亞科,2,mu4-ya4-ke1,nr
民巷,2,min2-xiang4,n
馬一青,2,ma3-yi1-qing1,nr
盲傳,3,mang2-chuan2,n
米德爾斯堡,68,mi3-de2-er3-si1-bao3,nrt
名權位,3,ming2-quan2-wei4,n
每戰必殆,3,mei3-zhan4-bi4-dai4,i
牧之制,2,mu4-zhi1-zhi4,nr
馬屁,111,ma3-pi4,nr
沒聽說過,3,mei2-ting1-shuo1-guo4,l
免疫斑點,3,mian3-yi4-ban1-dian3,n
鳴鑼,3,ming2-luo2,n
面目可憎,25,mian4-mu4-ke3-zeng1,i
明確化,4,ming2-que4-hua4,n
買給,3,mai3-gei3,v
慕容永,19,mu4-rong2-yong3,nr
民安,26,min2-an1,n
盲動主義,3,mang2-dong4-zhu3-yi4,n
沒飛,3,mei2-fei1,v
美國伊利諾伊大學,12,mei3-guo2-yi1-li4-nuo4-yi1-da4-xue2,nt
馬費奧,2,ma3-fei4-ao4,nr
沒頭沒腦,100,mei2-tou2-mei2-nao3,l
莫扎特,102,mo4-zha1-te4,nr
黴變,62,mei2-bian4,v
孟達登,2,meng4-da2-deng1,nr
目使頤令,3,mu4-shi3-yi2-ling4,v
繆雲臺,4,mou2-yun2-tai2,nr
名窯,13,ming2-yao2,n
鳴鑼開道,5,ming2-luo2-kai1-dao4,i
馬鷹亦,2,ma3-ying1-yi4,nr
美泉宮,4,mei3-quan2-gong1,ns
美爾,3,mei3-er3,ns
眉批,13,mei2-pi1,n
黴運當頭,3,mei2-yun4-dang1-tou2,v
莫桑比克,213,mo4-sang1-bi3-ke4,ns
毛黴菌屬,3,mao2-mei2-jun1-shu3,n
閔子葉,22,min3-zi-ye4,nr
梅竹圖,3,mei2-zhu2-tu2,nr
冇,3,mao3,zg
目瞪舌強,3,mu4-deng4-she2-qiang2,i
梅幫主,7,mei2-bang1-zhu3,nr
每批,3,mei3-pi1,v
脈衝檢波,3,mai4-chong1-jian3-bo1,n
民主派,200,min2-zhu3-pai4,n
貓爪,3,mao1-zhao3,n
馬蒂斯,16,ma3-di4-si1,nr
名譽會長,3,ming2-yu4-hui4-zhang3,n
貓兒山,18,mao1-er2-shan1,ns
明石,3,ming2-shi2,nr
慕容老爺,14,mu4-rong2-lao3-ye2,nr
馬加比,2,ma3-jia1-bi3,ns
密碼鎖,4,mi4-ma3-suo3,n
民主黨員,3,min2-zhu3-dang3-yuan2,n
毛背心,6,mao2-bei4-xin1,nr
門底下,3,men2-di3-xia4,s
孟憲勵,6,meng4-xian4-li4,nr
明月,358,ming2-yue4,t
美解眠,3,mei3-jie3-mian2,nr
母城,3,mu3-cheng2,n
燜牛肉,3,men4-niu2-rou4,n
磨穿,3,mo2-chuan1,v
磨亮,3,mo2-liang4,v
馬給丁,3,ma3-gei3-ding1,nr
梅新育,257,mei2-xin1-yu4,nr
米開蘭基,3,mi3-kai1-lan2-ji1,nr
明劉寅,2,ming2-liu2-yin2,nr
蜜月,173,mi4-yue4,n
棉紡業,21,mian2-fang3-ye4,n
曼德勒,20,man4-de2-le4,nr
馬玉昆,8,ma3-yu4-kun1,nr
門希爾,5,men2-xi1-er3,nr
默,605,mo4,z
明澈如鏡,3,ming2-che4-ru2-jing4,l
米拉波,10,mi3-la1-bo1,nr
密令,65,mi4-ling4,n
蜜裡調油,6,mi4-li3-diao4-you2,n
閩江路,3,min3-jiang1-lu4,ns
馬蓋蒂,15,ma3-gai4-di4,nr
馬豔麗,3,ma3-yan4-li4,nr
茅室蓬戶,3,mao2-shi4-peng2-hu4,i
謀篇佈局,3,mou2-pian1-bu4-ju2,n
馬里斯,3,ma3-li3-si1,nr
謎樣,3,mi2-yang4,n
莫尼埃,2,mo4-ni2-ai1,ns
密友,90,mi4-you3,n
梅芳姑,31,mei2-fang1-gu1,nr
米凱爾,4,mi3-kai3-er3,nr
毛澤東,8994,mao2-ze2-dong1,nr
美達,21,mei3-da2,ns
饃,348,mo2,n
木條,76,mu4-tiao2,n
馬公港,8,ma3-gong1-gang3,nr
密度估計,3,mi4-du4-gu1-ji4,n
馬任加,5,ma3-ren4-jia1,nr
米德湖,2,mi3-de2-hu2,nr
門檻兒,10,men2-kan3-er2,n
民族事務,3,min2-zu2-shi4-wu4,n
明軍陣,4,ming2-jun1-zhen4,nr
明定陵,4,ming2-ding4-ling2,nr
美宣王,2,mei3-xuan1-wang2,nr
免用,3,mian3-yong4,v
木杖,5,mu4-zhang4,n
馬林工,256,ma3-lin2-gong1,nr
密不透風,45,mi4-bu4-tou4-feng1,l
明顧炎,128,ming2-gu4-yan2,nr
木村佳乃,3,mu4-cun1-jia1-nai3,nr
麥臺依,2,mai4-tai2-yi1,nr
毛子牌,2,mao2-zi-pai2,n
穆扎法爾,3,mu4-zha1-fa3-er3,nrt
毛坯,17,mao2-pi1,n
密封環,3,mi4-feng1-huan2,ns
民辦大學,3,min2-ban4-da4-xue2,nt
買房,259,mai3-fang2,n
莫耕閒,16,mo4-geng1-xian2,nr
忙不迭,141,mang2-bu4-die2,i
閩語,3,min3-yu3,nz
孟凡勤,4,meng4-fan2-qin2,nr
面試,2642,mian4-shi4,v
明代,4686,ming2-dai4,t
沒過幾天,3,mei2-guo4-ji3-tian1,l
米蛀蟲,3,mi3-zhu4-chong2,n
冪零算子,3,mi4-ling2-suan4-zi,n
穆特,2,mu4-te4,nrt
明獨照,2,ming2-du2-zhao4,nr
馬奔泉,3,ma3-ben1-quan2,nr
馬鴻逵,4,ma3-hong2-kui2,nr
蒙德里安,6,meng2-de2-li3-an1,ns
穆吉木,2,mu4-ji2-mu4,nr
馬上搖,2,ma3-shang4-yao2,nr
麻姑獻壽,3,ma2-gu1-xian4-shou4,nr
命名,2356,ming4-ming2,n
馬御史,4,ma3-yu4-shi3,nr
馬上觀,2,ma3-shang4-guan1,nr
鳴鳳朝陽,3,ming2-feng4-chao2-yang2,ns
鳴音,4,ming2-yin1,n
滿不在意,3,man3-bu4-zai4-yi4,i
毛細現象,8,mao2-xi4-xian4-xiang4,n
梅園新村,5,mei2-yuan2-xin1-cun1,nr
木製器具,3,mu4-zhi4-qi4-ju4,n
毛衣裝,3,mao2-yi1-zhuang1,n
緬甸語,6,mian3-dian1-yu3,nz
蒙唐,2,meng2-tang2,nz
目的旨在,3,mu4-di4-zhi3-zai4,n
蓂,2,ming2,zg
沒亮,3,mei2-liang4,v
馬場,295,ma3-chang3,n
夢遊症,9,meng4-you2-zheng4,n
墨累河,22,mo4-lei4-he2,ns
毛兒蓋,2,mao2-er2-gai4,nr
堥,205,mao2,zg
馬向南,4,ma3-xiang4-nan2,nr
馬尼切,3,ma3-ni2-qie4,nr
勐,53,meng3,ns
免遭,158,mian3-zao1,v
買來,292,mai3-lai2,v
謾罵者,3,man2-ma4-zhe3,n
陌生,818,mo4-sheng1,n
棉外套,3,mian2-wai4-tao4,n
馬五子,12,ma3-wu3-zi,nr
姆巴,14,mu3-ba1,nrt
明德國小,3,ming2-de2-guo2-xiao3,nr
蒙字會,2,meng2-zi4-hui4,l
命相家,3,ming4-xiang1-jia1,n
忙來忙去,3,mang2-lai2-mang2-qu4,z
馬籠頭,3,ma3-long2-tou2,n
瞄出,3,miao2-chu1,v
密組織,3,mi4-zu3-zhi1,nt
每餐,36,mei3-can1,r
苗家女子,4,miao2-jia1-nv3-zi3,nr
馬林克,8,ma3-lin2-ke4,nr
沒羞沒臊,3,mei2-xiu1-mei2-sao1,n
夢工廠,3,meng4-gong1-chang3,n
民權東路,3,min2-quan2-dong1-lu4,nz
滿口胡說,3,man3-kou3-hu2-shuo1,l
民社,3,min2-she4,n
米特准,3,mi3-te4-zhun3,nr
梅賽德斯,3,mei2-sai4-de2-si1,nrt
脈衝幅度,10,mai4-chong1-fu2-du4,vn
妙答如流,3,miao4-da2-ru2-liu2,i
馬服君,2,ma3-fu2-jun1,nr
每千克,3,mei3-qian1-ke4,nz
馬斯克林,9,ma3-si1-ke4-lin2,nr
母泉村,2,mu3-quan2-cun1,nr
面折庭爭,3,mian4-zhe2-ting2-zheng1,n
面部,491,mian4-bu4,f
母教,5,mu3-jiao4,n
面線,3,mian4-xian4,n
摸透,41,mo1-tou4,v
魅力十足,3,mei4-li4-shi2-zu2,n
謀出路,3,mou2-chu1-lu4,n
母法,3,mu3-fa3,n
沒頂,10,mei2-ding3,v
煤化工,36,mei2-hua4-gong1,n
梅州市,23,mei2-zhou1-shi4,ns
沒眉沒眼,3,mei2-mei2-mei2-yan3,l
明靜,2,ming2-jing4,a
明裡帖,2,ming2-li3-tie1,nr
麵疙瘩,6,mian4-ge1-da1,l
慕大元,2,mu4-da4-yuan2,nr
馬布埃,4,ma3-bu4-ai1,nr
密執安,11,mi4-zhi2-an1,ns
懡,301,mo3,zg
門階,3,men2-jie1,n
馬錫齡,2,ma3-xi1-ling2,nr
閩江,124,min3-jiang1,ns
賣貨,3,mai4-huo4,n
美國宇航局,36,mei3-guo2-yu3-hang2-ju2,nt
墨硯,2,mo4-yan4,nr
民報,3,min2-bao4,n
祕書網,3,mi4-shu1-wang3,n
緬甸,871,mian3-dian1,ns
牧守治,2,mu4-shou3-zhi4,nr
妙絕時人,3,miao4-jue2-shi2-ren2,i
免抵退,3,mian3-di3-tui4,l
米里,8,mi3-li3,nrt
瑪仁卡,3,ma3-ren2-ka3,nr
慕克吉,4,mu4-ke4-ji2,nr
綿,360,mian2,ns
明因監,2,ming2-yin1-jian1,nr
罵大街,10,ma4-da4-jie1,n
螞蚱,75,ma3-zha4,n
麥克萊恩,2,mai4-ke4-lai2-en1,nrt
梅翰林,4,mei2-han4-lin2,nr
莫須有,41,mo4-xu1-you3,i
毛邃自薦,3,mao2-sui4-zi4-jian4,v
木工板,3,mu4-gong1-ban3,n
免租,10,mian3-zu1,v
埋得,3,mai2-de2,v
馬查多,3,ma3-cha2-duo1,nr
莫賀弗,2,mo4-he4-fu2,nr
米加,13,mi3-jia1,nrt
毛織物,3,mao2-zhi1-wu4,n
蒙文通,5,meng2-wen2-tong1,nr
馬屁大,3,ma3-pi4-da4,nr
馬敘倫,38,ma3-xu4-lun2,nr
木床,17,mu4-chuang2,n
莫埃利,2,mo4-ai1-li4,nr
美術設計,3,mei3-shu4-she4-ji4,n
門廊,34,men2-lang2,n
馬林迪,6,ma3-lin2-di2,nr
馬託格羅索州,2,ma3-tuo1-ge2-luo2-suo3-zhou1,ns
買王得羊,3,mai3-wang2-de2-yang2,l
滿載而歸,24,man3-zai4-er2-gui1,i
鳴沙山,36,ming2-sha1-shan1,ns
民商,3,min2-shang1,n
碼垛,3,ma3-duo3,n
民族壓迫,3,min2-zu2-ya1-po4,n
面爭庭論,3,mian4-zheng1-ting2-lun4,n
綿弱,3,mian2-ruo4,a
木頭人,31,mu4-tou2-ren2,n
明叔則,2,ming2-shu1-ze2,nr
脈絡貫通,3,mai4-luo4-guan4-tong1,n
抹不開,8,mo3-bu4-kai1,v
蒙斯,14,meng2-si1,ns
猛追,32,meng3-zhui1,v
祕書黨,3,mi4-shu1-dang3,n
毛髮倒豎,3,mao2-fa4-dao4-shu4,i
馬拉梅,10,ma3-la1-mei2,nr
毛子,31,mao2-zi,n
馬考萊,2,ma3-kao3-lai2,nr
明快生動,3,ming2-kuai4-sheng1-dong4,l
慕容復飛,4,mu4-rong2-fu4-fei1,nr
苗人,3,miao2-ren2,n
模特兒,51,mo2-te4-er2,n
蟆,171,ma2,x
木琴,17,mu4-qin2,nr
滿門抄斬,3,man3-men2-chao1-zhan3,n
迷藥,3,mi2-yao4,n
馬爾遜,2,ma3-er3-xun4,nr
美色,83,mei3-se4,n
萌牙困難,3,meng2-ya2-kun4-nan2,z
面壁思過,8,mian4-bi4-si1-guo4,i
磨牙癖,3,mo2-ya2-pi3,n
棉胎,3,mian2-tai1,n
麵包皮,3,mian4-bao1-pi2,n
懱,2,mie4,zg
募得,3,mu4-de2,v
綿遠,3,mian2-yuan3,a
朦朦,16,meng2-meng2,z
賣弄玄虛,3,mai4-nong4-xuan2-xu1,i
盲啞學校,3,mang2-ya3-xue2-xiao4,n
毛冬青,3,mao2-dong1-qing1,nr
馬薩諸塞,42,ma3-sa4-zhu1-sai1,nr
馬歇爾,171,ma3-xie1-er3,nr
馬志濤,7,ma3-zhi4-tao1,nr
免費模板,3,mian3-fei4-mu2-ban3,n
民族音樂,3,min2-zu2-yin1-le4,n
挴,7,mei3,zg
麻櫟,23,ma2-li4,nr
明嘉靖,36,ming2-jia1-jing4,nr
馬札爾,2,ma3-zha2-er3,nr
迷悟,3,mi2-wu4,v
馬卡魯峰,5,ma3-ka3-lu3-feng1,nr
木秀石,2,mu4-xiu4-shi2,nr
每客,3,mei3-ke4,v
明重輯,2,ming2-zhong4-ji2,nr
目錄學,84,mu4-lu4-xue2,n
目錄室,3,mu4-lu4-shi4,n
媒婆,21,mei2-po2,n
木合安,2,mu4-he2-an1,nr
麥地那,105,mai4-de-na4,ns
免費音樂,3,mian3-fei4-yin1-le4,n
漫話,6,man4-hua4,n
免費激情,3,mian3-fei4-ji1-qing2,n
明帝永,37,ming2-di4-yong3,nr
抺,4,mei4,zg
媒體報道,3,mei2-ti3-bao4-dao4,n
猛降,3,meng3-jiang4,v
明其道,2,ming2-qi2-dao4,nr
孟稱舜,4,meng4-cheng1-shun4,nr
麻婆豆腐,3,ma2-po2-dou4-fu,n
毛孩子,23,mao2-hai2-zi,n
民間中央,3,min2-jian1-zhong1-yang1,nt
沒球,3,mei2-qiu2,v
模型庫,2,mo2-xing2-ku4,n
木林,4,mu4-lin2,nr
毛刷,4,mao2-shua1,z
明忠君,2,ming2-zhong1-jun1,nr
米德爾,18,mi3-de2-er3,nr
木劍破,2,mu4-jian4-po4,nr
馬爾切,5,ma3-er3-qie4,nr
迷途知反,3,mi2-tu2-zhi1-fan3,i
名片,1713,ming2-pian4,n
母子連心,3,mu3-zi-lian2-xin1,n
馬勒山,2,ma3-lei1-shan1,nr
模型試驗,3,mo2-xing2-shi4-yan4,n
美洲虎,67,mei3-zhou1-hu3,nz
沒日沒夜,34,mei2-ri4-mei2-ye4,l
免死狀,3,mian3-si3-zhuang4,n
美國會,120,mei3-guo2-hui4,nt
蘑菇雲,33,mo2-gu1-yun2,nz
門診室,4,men2-zhen3-shi4,n
磨昬抉聵,3,mo2-hun1-jue2-kui4,i
馬上會,4,ma3-shang4-hui4,nr
梅拉拉,14,mei2-la1-la1,nr
埋頭顧影,3,mai2-tou2-gu4-ying3,i
買買提,272,mai3-mai3-ti2,n
木變石,2,mu4-bian4-shi2,nr
麥卡錫主義,17,mai4-ka3-xi1-zhu3-yi4,nz
糜爛,178,mi2-lan4,v
面帶,3,mian4-dai4,n
美工刀,3,mei3-gong1-dao1,n
密碼錶,3,mi4-ma3-biao3,n
梅樹村,5,mei2-shu4-cun1,nr
買賣網,3,mai3-mai4-wang3,n
民安物阜,3,min2-an1-wu4-fu4,ns
漫無,3,man4-wu2,v
買路錢,19,mai3-lu4-qian2,n
沒畫,3,mei2-hua4,v
美絲絲,3,mei3-si1-si1,nr
名導,13,ming2-dao3,n
抹,2210,mo3,v
馬蒂尼,2,ma3-di4-ni2,nr
馬上遙,5,ma3-shang4-yao2,nr
沒破,3,mei2-po4,v
莫罕默,14,mo4-han3-mo4,nrt
明書輯,12,ming2-shu1-ji2,nr
螞蟥釘,3,ma3-huang2-ding1,nz
摩牙,3,mo2-ya2,ns
錳礦,118,meng3-kuang4,n
穆塔瓦,3,mu4-ta3-wa3,nr
名媛,3,ming2-yuan4,nr
眳,52,ming2,zg
馬如龍,14,ma3-ru2-long2,nr
莫管,3,mo4-guan3,c
民辦高校,3,min2-ban4-gao1-xiao4,nt
煤氣中毒,3,mei2-qi4-zhong4-du2,n
默求,3,mo4-qiu2,v
目注心營,3,mu4-zhu4-xin1-ying2,i
莫文隆,52,mo4-wen2-long2,nr
明推暗就,3,ming2-tui1-an4-jiu4,i
冥行盲索,3,ming2-xing2-mang2-suo3,n
米爾登,5,mi3-er3-deng1,nrt
米格爾,10,mi3-ge2-er3,nr
門橋,3,men2-qiao2,n
面輔料,3,mian4-fu3-liao4,i
馬大元,28,ma3-da4-yuan2,nr
沒給,3,mei2-gei3,v
馬祖島,6,ma3-zu3-dao3,nr
密碼模件,3,mi4-ma3-mo2-jian4,l
民宿,4,min2-su4,n
蒙番宣,2,meng2-fan1-xuan1,nr
猛勁兒,3,meng3-jin4-er2,d
莫爾格勒,2,mo4-er3-ge2-le4,nrt
墨突不黔,3,mo4-tu1-bu4-qian2,nr
茫茫人海,3,mang2-mang2-ren2-hai3,i
名詞解釋,3,ming2-ci2-jie3-shi4,n
母暗沙,22,mu3-an4-sha1,nr
酩,10,ming3,i
民有菜色,3,min2-you3-cai4-se4,n
蒙知遇,3,meng2-zhi1-yu4,nr
麵包酵母,3,mian4-bao1-jiao4-mu3,n
馬戰,12,ma3-zhan4,nz
孟康注,2,meng4-kang1-zhu4,nr
孟杜莊,2,meng4-du4-zhuang1,nr
漫言,3,man4-yan2,n
埋單,55,mai2-dan1,v
棉紗錠,2,mian2-sha1-ding4,n
木工車間,3,mu4-gong1-che1-jian1,n
民航總局,110,min2-hang2-zong3-ju2,nt
蒙館,5,meng2-guan3,ns
明玉珍,268,ming2-yu4-zhen1,nr
門羅主義,3,men2-luo2-zhu3-yi4,n
馬里亞納,34,ma3-li3-ya4-na4,nrt
麥克米倫,21,mai4-ke4-mi3-lun2,nrt
民聲,6,min2-sheng1,n
毛潤之,15,mao2-run4-zhi1,nr
夢作坊,3,meng4-zuo1-fang,n
謀生不易,3,mou2-sheng1-bu4-yi4,i
孟二冬,3,meng4-er4-dong1,nr
美術片,35,mei3-shu4-pian4,n
馬拉河,4,ma3-la1-he2,ns
墨跡測驗,3,mo4-ji1-ce4-yan4,n
木成堰,2,mu4-cheng2-yan4,nr
米爾扎,7,mi3-er3-zha1,nrt
麻六甲,3,ma2-liu4-jia3,nr
夢夢,3,meng4-meng4,nz
痲衣,3,ma2-yi1,vn
民治,3,min2-zhi4,n
夢想成真,11,meng4-xiang3-cheng2-zhen1,i
摸哨,3,mo1-shao4,n
賣價,17,mai4-jia4,n
門店,132,men2-dian4,n
墨玉,10,mo4-yu4,nr
螟蛉,5,ming2-ling2,n
母子,539,mu3-zi,n
嗎,21245,ma,y
馬清秀,11,ma3-qing1-xiu4,nr
梅梅依然,2,mei2-mei2-yi1-ran2,nr
明黃緞,2,ming2-huang2-duan4,nr
明教棚,2,ming2-jiao4-peng2,nr
脈絡可循,3,mai4-luo4-ke3-xun2,n
明碼電報,3,ming2-ma3-dian4-bao4,nz
明禮義,2,ming2-li3-yi4,nr
滅頂,14,mie4-ding3,v
馬與齊,6,ma3-yu3-qi2,nr
麥克唐奈,2,mai4-ke4-tang2-nai4,nr
門額,3,men2-e2,n
媚世,3,mei4-shi4,n
摩納哥公國,3,mo2-na4-ge1-gong1-guo2,ns
馬哈金,2,ma3-ha1-jin1,nr
冒險記,3,mao4-xian3-ji4,n
彌撒曲,21,mi2-sa1-qu1,ns
暮夜懷金,3,mu4-ye4-huai2-jin1,l
摸頭不著,3,mo1-tou2-bu4-zhe,l
沒味,3,mei2-wei4,v
磨損失效,3,mo2-sun3-shi1-xiao4,v
貿易談判,3,mao4-yi4-tan2-pan4,n
穆斯杯,4,mu4-si1-bei1,nz
沒著沒落,20,mei2-zhe-mei2-luo4,l
門海,3,men2-hai3,s
民用船,3,min2-yong4-chuan2,n
美不勝收,40,mei3-bu4-sheng4-shou1,l
梅亞綱,13,mei2-ya4-gang1,nr
摸臉,3,mo1-lian3,v
膜突蛋白,3,mo2-tu1-dan4-bai2,n
門戶,2202,men2-hu4,n
馬門,8,ma3-men2,ns
每株,8,mei3-zhu1,r
墓區,24,mu4-qu1,n
魔手,6,mo2-shou3,n
美國有線電視新聞網,39,mei3-guo2-you3-xian4-dian4-shi4-xin1-wen2-wang3,nt
忙忙叨叨,3,mang2-mang2-dao1-dao,z
馬基亞,3,ma3-ji1-ya4,nr
漫天匝地,3,man4-tian1-za1-di4,z
美妙,299,mei3-miao4,a
孟昭蘭,2,meng4-zhao1-lan2,nr
慕容家,2,mu4-rong2-jia1,l
梅花山,18,mei2-hua1-shan1,nr
毛刺,14,mao2-ci4,n
蒙學字,2,meng2-xue2-zi4,nz
蔑棄,3,mie4-qi4,v
某件事,3,mou3-jian4-shi4,vn
門封,10,men2-feng1,n
毛織布,3,mao2-zhi1-bu4,n
馬明心,3,ma3-ming2-xin1,nr
每家,204,mei3-jia1,r
民生凋敝,8,min2-sheng1-diao1-bi4,i
們,41212,men,k
馬之法,2,ma3-zhi1-fa3,nr
沒有經費,3,mei2-you3-jing1-fei4,l
明器青,2,ming2-qi4-qing1,nr
穆赫塔,2,mu4-he4-ta3,nr
免提,6,mian3-ti2,v
馬直馳,2,ma3-zhi2-chi2,nr
矛盾轉化,3,mao2-dun4-zhuan3-hua4,n
面是心非,3,mian4-shi4-xin1-fei1,i
明教群,24,ming2-jiao4-qun2,nr
明敏之,2,ming2-min3-zhi1,nr
蒙哥爾,5,meng2-ge1-er3,nr
媚外,265,mei4-wai4,a
木格兒,2,mu4-ge2-er2,nr
眉頭眼尾,3,mei2-tou2-yan3-wei3,i
馬勒庫,2,ma3-lei1-ku4,nr
毛狀白斑,3,mao2-zhuang4-bai2-ban1,n
夢想顛倒,3,meng4-xiang3-dian1-dao4,i
麥肯納,4,mai4-ken3-na4,nr
魔方,26,mo2-fang1,n
苗苗,19,miao2-miao2,n
彌縫其闕,3,mi2-feng4-qi2-que4,i
磨菇,3,mo2-gu1,n
密胺,7,mi4-an4,n
明教木,5,ming2-jiao4-mu4,nr
馬紮,76,ma3-za1,nr
閩侯縣,16,min3-hou2-xian4,ns
賣勁,11,mai4-jin4,v
糜爛不堪,3,mi2-lan4-bu4-kan1,nr
猛勁,3,meng3-jin4,a
莫索里尼,3,mo4-suo3-li3-ni2,nrt
靡然鄉風,3,mi2-ran2-xiang1-feng1,i
摸到,3,mo1-dao4,v
民權縣,3,min2-quan2-xian4,n
模型外科,3,mo2-xing2-wai4-ke1,n
密戶,3,mi4-hu4,n
美國佬,26,mei3-guo2-lao3,nz
麥西尼,16,mai4-xi1-ni2,nr
毛德皇后,2,mao2-de2-huang2-hou4,nr
民告官,3,min2-gao4-guan1,n
盲風怪雲,3,mang2-feng1-guai4-yun2,i
牟玄甫,3,mou2-xuan2-fu3,nr
盟山誓海,3,meng2-shan1-shi4-hai3,n
馬進擊,3,ma3-jin4-ji1,nr
慕容寶,10,mu4-rong2-bao3,nr
渺茫無望,3,miao3-mang2-wu2-wang4,i
漫天大雪,3,man4-tian1-da4-xue3,i
免疫學家,8,mian3-yi4-xue2-jia1,n
默默耕耘,3,mo4-mo4-geng1-yun2,nr
煤氣灶,20,mei2-qi4-zao4,n
馬焱俊,2,ma3-yan4-jun4,nr
墨菊,3,mo4-ju2,nr
冪級數,50,mi4-ji2-shu4,n
免擾,3,mian3-rao3,v
墨裡勒,2,mo4-li3-lei1,nr
蒙遜滅,3,meng2-xun4-mie4,nr
明主,14,ming2-zhu3,a
明渠,21,ming2-qu2,nr
苗乙乙,3,miao2-yi3-yi3,nr
馬波喬,2,ma3-bo1-qiao2,nr
墨守盛,2,mo4-shou3-sheng4,nr
慢行,29,man4-xing2,d
末端標記,3,mo4-duan1-biao1-ji4,n
明唐,3,ming2-tang2,t
密蘇里州,27,mi4-su1-li3-zhou1,ns
美英,14,mei3-ying1,nz
懜,42,meng3,zg
馬赫主義,17,ma3-he4-zhu3-yi4,nr
目迎,3,mu4-ying2,v
篾匠,10,mie4-jiang4,n
悗,425,man2,zg
馬斯搶,4,ma3-si1-qiang3,nr
矇眼,2,meng2-yan3,n
毛毛躁躁,3,mao2-mao2-zao4-zao4,z
馬納克,2,ma3-na4-ke4,nr
密山縣,3,mi4-shan1-xian4,ns
門崗,5,men2-gang3,nr
矛盾論,33,mao2-dun4-lun4,n
馬前衝,2,ma3-qian2-chong1,nr
美國勞工部,5,mei3-guo2-lao2-gong1-bu4,nt
牧時鑄,2,mu4-shi2-zhu4,nr
明星廣告,3,ming2-xing1-guang3-gao4,nr
密密匝匝,28,mi4-mi4-za1-za1,z
馬蹄形,46,ma3-ti2-xing2,n
靡不有初,3,mi2-bu4-you3-chu1,i
民主革命,519,min2-zhu3-ge2-ming4,nz
末尾,72,mo4-wei3,n
煤坑,2,mei2-keng1,n
埋置,3,mai2-zhi4,v
忙前忙後,8,mang2-qian2-mang2-hou4,i
緢,276,miao2,zg
苗栗人,3,miao2-li4-ren2,nr
明夜,3,ming2-ye4,t
民權運動,3,min2-quan2-yun4-dong4,l
面對,5937,mian4-dui4,v
名門貴族,3,ming2-men2-gui4-zu2,n
棉蘭老,6,mian2-lan2-lao3,n
每公斤,3,mei3-gong1-jin1,n
母權,3,mu3-quan2,n
慢搖吧,3,man4-yao2-ba,l
模型船,3,mo2-xing2-chuan2,n
滿桂之,2,man3-gui4-zhi1,nr
麻粟坡,3,ma2-su4-po1,nr
米德求,8,mi3-de2-qiu2,nr
民族主義者,83,min2-zu2-zhu3-yi4-zhe3,n
民家,3,min2-jia1,n
母機,6,mu3-ji1,n
泌陽縣,3,mi4-yang2-xian4,ns
摸下來,3,mo1-xia4-lai2,l
母鹿產,2,mu3-lu4-chan3,nr
閔柔本,3,min3-rou2-ben3,nr
卯眼,3,mao3-yan3,t
明叔抹,4,ming2-shu1-mo3,nr
妙術,4,miao4-shu4,n
敏捷類,3,min3-jie2-lei4,n
煤堆,20,mei2-dui1,n
馬茲達,3,ma3-zi1-da2,nr
名句,73,ming2-ju4,n
密蒙花,3,mi4-meng2-hua1,ns
木叢,2,mu4-cong2,n
冒貸案,3,mao4-dai4-an4,n
明思宗,11,ming2-si1-zong1,nr
名列,688,ming2-lie4,n
馬努蒂,3,ma3-nu3-di4,nr
每盎司,3,mei3-ang4-si1,l
莫為已甚,3,mo4-wei4-yi3-shen2,i
馬掌,14,ma3-zhang3,nr
磨刀不誤砍柴工,5,mo2-dao1-bu4-wu4-kan3-chai2-gong1,i
馬湖江,2,ma3-hu2-jiang1,ns
目若懸珠,3,mu4-ruo4-xuan2-zhu1,i
梅二軍,7,mei2-er4-jun1,nr
母親網,3,mu3-qin1-wang3,nr
美女貼,3,mei3-nv3-tie1,n
門德爾鬆,12,men2-de2-er3-song1,nrt
面謝,3,mian4-xie4,v
某,8444,mou3,r
祕魯隊,4,mi4-lu3-dui4,n
名號,128,ming2-hao4,n
賣淫,115,mai4-yin2,v
麻錢,3,ma2-qian2,n
牟新生,3,mou2-xin1-sheng1,nr
盲人摸象,11,mang2-ren2-mo1-xiang4,n
莫知所措,3,mo4-zhi1-suo3-cuo4,i
麥科馬克,6,mai4-ke1-ma3-ke4,nrt
貌主才輔,3,mao4-zhu3-cai2-fu3,i
慢條斯理,99,man4-tiao2-si1-li3,nz
馬路邊,29,ma3-lu4-bian1,nr
貓哭老鼠,3,mao1-ku1-lao3-shu3,i
美麗大方,3,mei3-li4-da4-fang1,nr
米丘林,3,mi3-qiu1-lin2,nr
猛虎添翼,3,meng3-hu3-tian1-yi4,v
毛貴部,2,mao2-gui4-bu4,nr
泌乳素瘤,3,mi4-ru3-su4-liu2,n
某報,6,mou3-bao4,r
馬享佐,15,ma3-xiang3-zuo3,nr
馬特烏斯,3,ma3-te4-wu1-si1,nrt
母弟,3,mu3-di4,n
馬丁內斯,70,ma3-ding1-nei4-si1,ns
