chinese,frequency,pinyin,posseg
蓬之聲,5,peng2-zhi1-sheng1,nr
票販,3,piao4-fan4,n
刨根,3,pao2-gen1,nz
平原縣,11,ping2-yuan2-xian4,ns
澎湖,117,peng1-hu2,ns
片尾曲,3,pian4-wei3-qu1,n
瞥見,164,pie1-jian4,v
帕斯卡爾,3,pa4-si1-ka3-er3,nrt
平原地帶,3,ping2-yuan2-di4-dai4,n
偏來偏去,3,pian1-lai2-pian1-qu4,i
普外科,14,pu3-wai4-ke1,nz
劈殺,13,pi1-sha1,v
平西,142,ping2-xi1,ns
騙來騙去,3,pian4-lai2-pian4-qu4,n
偏執狂,14,pian1-zhi2-kuang2,i
嬪,1019,pin2,zg
評劇團,4,ping2-ju4-tuan2,n
排滿,3,pai2-man3,v
蘋果醋,5,ping2-guo3-cu4,n
平陽府,9,ping2-yang2-fu3,nr
票房價值,11,piao4-fang2-jia4-zhi2,n
盤狀石,2,pan2-zhuang4-shi2,nr
埔,69,pu3,g
帕隆藏布江,2,pa4-long2-cang2-bu4-jiang1,ns
普雷格爾,4,pu3-lei2-ge2-er3,nrt
帕契姆,3,pa4-qi4-mu3,nr
瓶塞兒,3,ping2-sai1-er2,n
拼音佳佳,3,pin1-yin1-jia1-jia1,l
普米,17,pu3-mi3,q
拋擲,179,pao1-zhi4,v
配合,4307,pei4-he2,v
彭總轉,2,peng2-zong3-zhuan3,nr
票務網,3,piao4-wu4-wang3,n
配給制,7,pei4-gei3-zhi4,n
跑跑顛顛,3,pao3-pao3-dian1-dian1,v
媲,21,pi4,v
平方和,12,ping2-fang1-he2,nr
潘諾尼,9,pan1-nuo4-ni2,nr
破漏,3,po4-lou4,v
泡騰片,3,pao4-teng2-pian4,n
偏側化,3,pian1-ce4-hua4,n
蒲墨王子,5,pu2-mo4-wang2-zi3,nr
平安工程,3,ping2-an1-gong1-cheng2,n
平魯,2,ping2-lu3,nr
蒲州,36,pu2-zhou1,ns
噴繪,2,pen1-hui4,v
普通話,310,pu3-tong1-hua4,n
賠身下氣,3,pei2-shen1-xia4-qi4,l
皮色,39,pi2-se4,n
葡萄,811,pu2-tao2,n
評起,3,ping2-qi3,v
憑票,3,ping2-piao4,n
泡茶,85,pao4-cha2,n
皮斯托亞,3,pi2-si1-tuo1-ya4,nrt
拍出來,3,pai1-chu1-lai2,v
泡透,3,pao4-tou4,nz
普拉固,2,pu3-la1-gu4,nr
平流緩進,3,ping2-liu2-huan3-jin4,i
鋪放,8,pu4-fang4,v
炮兵團,83,pao4-bing1-tuan2,n
配色,278,pei4-se4,n
迫害,701,po4-hai4,v
匹薩,3,pi3-sa4,ns
平光,3,ping2-guang1,n
平樂,9,ping2-le4,a
嚬,223,pin2,zg
帕塔亞,12,pa4-ta3-ya4,nr
普查人員,3,pu3-cha2-ren2-yuan2,n
硼鐵,3,peng2-tie3,n
鋪錦疊翠,3,pu4-jin3-die2-cui4,i
破蛋,3,po4-dan4,v
貧困縣,134,pin2-kun4-xian4,n
蓬頭散發,3,peng2-tou2-san4-fa1,i
旁白,17,pang2-bai2,v
培植出,3,pei2-zhi2-chu1,n
平海五,3,ping2-hai3-wu3,nr
配有,314,pei4-you3,v
彭述之,25,peng2-shu4-zhi1,nr
乒乓外交,3,ping1-pang1-wai4-jiao1,n
偏處一隅,3,pian1-chu4-yi4-yu2,l
敀,2,po4,zg
片面強調,3,pian4-mian4-qiang2-diao4,nz
被褐懷珠,3,pi1-he4-huai2-zhu1,nz
撲地掀天,3,pu1-de-xian1-tian1,z
排猶主義,4,pai2-you2-zhu3-yi4,l
駢門連室,3,pian2-men2-lian2-shi4,n
毞,7,pi2,zg
普瓦,6,pu3-wa3,nrt
陪送,17,pei2-song4,v
平光眼鏡,3,ping2-guang1-yan3-jing4,nz
盤秤,3,pan2-cheng4,n
偏左,3,pian1-zuo3,v
飄風驟雨,3,piao1-feng1-zhou4-yu3,i
拍攝角度,3,pai1-she4-jiao3-du4,n
片光零羽,3,pian4-guang1-ling2-yu3,m
婄,267,pou3,zg
匹馬單槍,9,pi3-ma3-dan1-qiang1,i
烹調學,3,peng1-diao4-xue2,n
便宜,2013,pian2-yi2,a
偏頗,81,pian1-po1,nz
排簫,17,pai2-xiao1,v
佩德森,4,pei4-de2-sen1,nr
普羅霍羅夫,6,pu3-luo2-huo4-luo2-fu1,nrt
平均價,10,ping2-jun1-jia4,n
拋卻,15,pao1-que4,v
片審,3,pian4-shen3,n
皮魚綱,5,pi2-yu2-gang1,nr
普通艙,4,pu3-tong1-cang1,n
普天間基地,6,pu3-tian1-jian1-ji1-di4,nz
普瑞爾,3,pu3-rui4-er3,nr
破家喪產,3,po4-jia1-sang4-chan3,l
配鏡,5,pei4-jing4,n
佩珀,2,pei4-po4,nrt
怕硬欺軟,3,pa4-ying4-qi1-ruan3,z
評為,2005,ping2-wei4,v
平戰,3,ping2-zhan4,nz
普列文,2,pu3-lie4-wen2,nr
杷子,3,pa2-zi,ns
皮實,11,pi2-shi2,n
帕爾斯,3,pa4-er3-si1,nr
鋪蓋卷,40,pu4-gai4-juan3,n
牌照稅,3,pai2-zhao4-shui4,n
排換,3,pai2-huan4,v
破土而出,18,po4-tu3-er2-chu1,i
鋪眉蒙眼,3,pu4-mei2-meng2-yan3,v
配給,112,pei4-gei3,v
普魯特,6,pu3-lu3-te4,nr
盤活,77,pan2-huo2,vn
龐學勤,3,pang2-xue2-qin2,nr
噴水,105,pen1-shui3,v
僕婦,120,pu2-fu4,n
牌板,3,pai2-ban3,n
判分,3,pan4-fen1,v
旁支,42,pang2-zhi1,n
盤劃,3,pan2-hua4,n
坡,1606,po1,n
佩銀字,2,pei4-yin2-zi4,nr
皮清玄,40,pi2-qing1-xuan2,nr
片狀,158,pian4-zhuang4,nz
排汙,86,pai2-wu1,v
普通紙,5,pu3-tong1-zhi3,n
朋分花用,3,peng2-fen1-hua1-yong4,n
培植,200,pei2-zhi2,v
剖玄析微,3,pou1-xuan2-xi1-wei1,i
拼搶,90,pin1-qiang3,v
品德課,2,pin3-de2-ke4,n
派珀,2,pai4-po4,nrt
皮埃蒙特,3,pi2-ai1-meng2-te4,nrt
拋物面,35,pao1-wu4-mian4,n
普高,15,pu3-gao1,a
派駐所,3,pai4-zhu4-suo3,v
琶,64,pa2,zg
品綠,3,pin3-lv4,n
盤木朽株,3,pan2-mu4-xiu3-zhu1,n
拍檔,3,pai1-dang4,v
鵬城,9,peng2-cheng2,ns
撲鼻而來,3,pu1-bi2-er2-lai2,l
憑白無故,3,ping2-bai2-wu2-gu4,i
培養感情,3,pei2-yang3-gan3-qing2,n
烹飪,464,peng1-ren4,v
攀蹬,3,pan1-deng1,v
評彈,30,ping2-dan4,v
鋪謀定計,3,pu4-mou2-ding4-ji4,i
漂染,9,piao3-ran3,v
平津戰役,79,ping2-jin1-zhan4-yi4,nz
平行站位,3,ping2-xing2-zhan4-wei4,n
批判,2231,pi1-pan4,v
平面鏡,11,ping2-mian4-jing4,n
排灰,3,pai2-hui1,n
樸贊鬱,3,pu3-zan4-yu4,z
帡,3,ping2,zg
飄著雪,3,piao1-zhe-xue3,l
攀鱗附翼,3,pan1-lin2-fu4-yi4,i
皮殼,3,pi2-ke2,n
偏關,15,pian1-guan1,v
噴薄而出,17,pen1-bao2-er2-chu1,i
貧僱農,10,pin2-gu4-nong2,n
配調法,3,pei4-diao4-fa3,n
皮相,7,pi2-xiang4,n
普拉德霍灣,5,pu3-la1-de2-huo4-wan1,ns
披頭士樂隊,3,pi1-tou2-shi4-le4-dui4,i
破者,2,po4-zhe3,n
排解糾紛,3,pai2-jie3-jiu1-fen1,z
平面偏振,3,ping2-mian4-pian1-zhen4,i
裒,14,pou2,g
炮艇,26,pao4-ting3,n
龐家堡,2,pang2-jia1-bao3,nr
平鋪直序,3,ping2-pu4-zhi2-xu4,l
皮堅厚,2,pi2-jian1-hou4,nr
騙到,3,pian4-dao4,v
拋光磚,3,pao1-guang1-zhuan1,n
噴子,3,pen1-zi,n
朴永訓,6,pu3-yong3-xun4,nr
盤元,3,pan2-yuan2,n
偏靠在,3,pian1-kao4-zai4,n
帕西法爾,2,pa4-xi1-fa3-er3,nrt
批准逮捕,3,pi1-zhun3-dai4-bu3,vn
聘任制,35,pin4-ren4-zhi4,n
爬行,304,pa2-xing2,v
配給票,3,pei4-gei3-piao4,n
撇掉,3,pie1-diao4,v
派諾寧,3,pai4-nuo4-ning2,nrt
普適常量,3,pu3-shi4-chang2-liang4,n
片雲遮頂,3,pian4-yun2-zhe1-ding3,i
破觚斫雕,3,po4-gu1-zhuo2-diao1,nr
平魯縣,3,ping2-lu3-xian4,ns
普渡,18,pu3-du4,nr
蹼泳,14,pu3-yong3,n
炮聲隆隆,3,pao4-sheng1-long2-long2,ns
平妥,2,ping2-tuo3,a
皮澤蒂,3,pi2-ze2-di4,nr
票決,3,piao4-jue2,v
氕,6,pie1,g
帕米爾,118,pa4-mi3-er3,nr
偏窄,3,pian1-zhai3,a
帕克圈,2,pa4-ke4-quan1,nr
陪小心,3,pei2-xiao3-xin1,n
平峒,3,ping2-dong4,ns
枇杷,102,pi2-pa2,n
抨擊,463,peng1-ji1,v
怕黑,3,pa4-hei1,a
跑上來,3,pao3-shang4-lai2,l
噴砂,2,pen1-sha1,n
偏室,3,pian1-shi4,n
平風靜浪,3,ping2-feng1-jing4-lang4,i
皮膚癬,3,pi2-fu1-xuan3,n
撲粉,3,pu1-fen3,n
派到,3,pai4-dao4,v
平陽,167,ping2-yang2,ns
平陳之,2,ping2-chen2-zhi1,nr
棚頂,8,peng2-ding3,n
拼寫,149,pin1-xie3,v
偏激,107,pian1-ji1,v
鮃,108,ping2,g
佩魯吉諾,3,pei4-lu3-ji2-nuo4,nr
品管部,3,pin3-guan3-bu4,n
評改,3,ping2-gai3,v
漂亮瀟灑,3,piao4-liang4-xiao1-sa3,z
墣,5,pu2,zg
笸籮,23,po3-luo2,n
拍得,3,pai1-de2,v
嫖,163,piao2,v
貔虎,3,pi2-hu3,n
皮光毛,3,pi2-guang1-mao2,nr
普呂厄,3,pu3-lv3-e4,nr
貧下,3,pin2-xia4,n
憑靠,3,ping2-kao4,v
盤究,3,pan2-jiu1,vn
培,260,pei2,v
皮相之談,3,pi2-xiang1-zhi1-tan2,i
破觚為圜,3,po4-gu1-wei4-huan2,nr
批發商店,3,pi1-fa1-shang1-dian4,n
匹練,4,pi3-lian4,vn
潑墨山水,3,po1-mo4-shan1-shui3,i
平漢線,7,ping2-han4-xian4,nr
佩文韻,3,pei4-wen2-yun4,nr
趴窩,6,pa1-wo1,v
拼力,3,pin1-li4,d
陪審制,5,pei2-shen3-zhi4,n
鋪戶,17,pu4-hu4,n
蒲柳之質,3,pu2-liu3-zhi1-zhi4,nr
潑成,3,po1-cheng2,v
皮爾本,3,pi2-er3-ben3,nr
平安地,19,ping2-an1-di4,z
陪你玩,3,pei2-ni3-wan2,n
培訓師,3,pei2-xun4-shi1,n
排行榜,225,pai2-hang2-bang3,n
叛逃者,4,pan4-tao2-zhe3,n
皮筏,11,pi2-fa2,n
拍起,3,pai1-qi3,v
普適性,8,pu3-shi4-xing4,n
偏誤,3,pian1-wu4,n
評議員,11,ping2-yi4-yuan2,n
平井堅,3,ping2-jing3-jian1,nr
平板儀,10,ping2-ban3-yi2,nr
披沙揀金,3,pi1-sha1-jian3-jin1,i
平整,345,ping2-zheng3,a
偏回去,3,pian1-hui2-qu4,l
騙人,353,pian4-ren2,n
偏衫,3,pian1-shan1,n
榀,4,pin3,q
普遍裁軍,3,pu3-bian4-cai2-jun1,n
皮貨商,3,pi2-huo4-shang1,n
普羅泰戈,3,pu3-luo2-tai4-ge1,nrt
平溪,3,ping2-xi1,nr
飄水,3,piao1-shui3,v
貧富懸殊,46,pin2-fu4-xuan2-shu1,l
紕繆,17,pi1-mou2,n
捧場,64,peng3-chang3,v
捧轂推輪,3,peng3-gu3-tui1-lun2,nz
浦東店,3,pu3-dong1-dian4,ns
批亢搗虛,2,pi1-kang4-dao3-xu1,i
漂盪,3,piao4-dang4,v
屏聲息氣,3,ping2-sheng1-xi1-qi4,n
拍片子,3,pai1-pian4-zi,n
平頭百姓,3,ping2-tou2-bai3-xing4,i
平婆婆,9,ping2-po2-po,nr
平面化,3,ping2-mian4-hua4,n
撲來,3,pu1-lai2,v
鋪平,102,pu4-ping2,ns
評頭品足,8,ping2-tou2-pin3-zu2,n
排行表,2,pai2-hang2-biao3,n
瓶裝水,3,ping2-zhuang1-shui3,n
剖析肝膽,3,pou1-xi1-gan1-dan3,n
平分線,3,ping2-fen1-xian4,n
平安無事,135,ping2-an1-wu2-shi4,i
旁敲側擊,48,pang2-qiao1-ce4-ji1,i
頻生,3,pin2-sheng1,n
皮皮狗,2,pi2-pi2-gou3,nr
劈形終端,3,pi1-xing2-zhong1-duan1,i
婆媳,67,po2-xi2,n
佩林,7,pei4-lin2,nr
鐠,2,pu3,zg
拋戈棄甲,3,pao1-ge1-qi4-jia3,i
普通高校,3,pu3-tong1-gao1-xiao4,nt
娉婷,11,ping1-ting2,z
派調,3,pai4-diao4,v
胖漢,4,pang4-han4,n
噴赤河,5,pen1-chi4-he2,nz
破釜沉舟,59,po4-fu3-chen2-zhou1,i
平快,3,ping2-kuai4,a
偏轉,103,pian1-zhuan3,v
屏幕提示,3,ping2-mu4-ti2-shi4,n
貧困村,23,pin2-kun4-cun1,n
排酸,9,pai2-suan1,n
潘連生,3,pan1-lian2-sheng1,nr
平恆星,3,ping2-heng2-xing1,nz
普及教育,3,pu3-ji2-jiao4-yu4,l
裴耀卿,14,pei2-yao4-qing1,nr
朋友圈,3,peng2-you3-quan1,n
排練場,4,pai2-lian4-chang3,n
排擋,4,pai2-dang3,v
僻道,3,pi4-dao4,n
破洞,3,po4-dong4,n
賠禮,51,pei2-li3,v
瓶內,3,ping2-nei4,n
乒,125,ping1,n
排字,31,pai2-zi4,n
平方釐米,333,ping2-fang1-li2-mi3,q
偏峰,3,pian1-feng1,n
佩德拉,3,pei4-de2-la1,nrt
偏顧著,3,pian1-gu4-zhe,l
平衡秤,3,ping2-heng2-cheng4,n
貧燃火焰,3,pin2-ran2-huo3-yan4,l
撲進,3,pu1-jin4,v
樸素大方,3,pu3-su4-da4-fang1,nr
配套方案,3,pei4-tao4-fang1-an4,n
平河,3,ping2-he2,ns
篷,183,peng2,zg
評理,50,ping2-li3,vn
普通絲瓜,3,pu3-tong1-si1-gua1,n
朴正熙,3,pu3-zheng4-xi1,nrfg
平地樓臺,3,ping2-di4-lou2-tai2,nz
珀塞爾,10,po4-sai1-er3,nrt
盤存,17,pan2-cun2,v
普通農民,3,pu3-tong1-nong2-min2,n
蟠,146,pan2,vg
平反,445,ping2-fan3,v
破死忘生,3,po4-si3-wang4-sheng1,i
哌唑嗪,2,pai4-zuo4-qin2,nz
平布,19,ping2-bu4,v
泡沫劑,3,pao4-mo4-ji4,n
陪考,3,pei2-kao3,v
噴濺,12,pen1-jian4,v
皮卡爾,4,pi2-ka3-er3,nr
平面佈置,3,ping2-mian4-bu4-zhi4,n
拼音串,3,pin1-yin1-chuan4,n
普降甘霖,3,pu3-jiang4-gan1-lin2,nr
潘加尼,3,pan1-jia1-ni2,nr
培養,5850,pei2-yang3,v
泡溫泉,3,pao4-wen1-quan2,nz
皮革商,3,pi2-ge2-shang1,n
評議,268,ping2-yi4,n
庖廚,20,pao2-chu2,n
龐雲大,2,pang2-yun2-da4,nr
判處死刑,3,pan4-chu4-si3-xing2,i
匍匐前進,3,pu2-fu2-qian2-jin4,n
啤酒肚,17,pi2-jiu3-du4,n
膨脹螺栓,3,peng2-zhang4-luo2-shuan1,n
票莊,3,piao4-zhuang1,n
飄洋航海,3,piao1-yang2-hang2-hai3,n
潑水節,50,po1-shui3-jie2,t
配套性,2,pei4-tao4-xing4,n
盤福路,3,pan2-fu2-lu4,nr
破破爛爛,70,po4-po4-lan4-lan4,z
潑去,3,po1-qu4,t
破襲戰,36,po4-xi2-zhan4,i
噴塗,60,pen1-tu2,z
噴膠棉,3,pen1-jiao1-mian2,n
屁事,52,pi4-shi4,n
怦然動心,3,peng1-ran2-dong4-xin1,l
拼音化,3,pin1-yin1-hua4,l
僻字,3,pi4-zi4,n
排牙,3,pai2-ya2,v
啤酒業,5,pi2-jiu3-ye4,n
膨體,3,peng2-ti3,n
陪到,3,pei2-dao4,v
彭畈鄉,3,peng2-fan4-xiang1,vn
平面幾何,4,ping2-mian4-ji3-he2,l
盤龍鎮,7,pan2-long2-zhen4,nr
普寧縣,2,pu3-ning2-xian4,ns
盆腔炎,23,pen2-qiang1-yan2,n
鋪眉苫眼,3,pu4-mei2-shan1-yan3,v
潘承洞,9,pan1-cheng2-dong4,nr
撲街,3,pu1-jie1,n
平弟,2,ping2-di4,n
鋪管工人,3,pu4-guan3-gong1-ren2,n
貧病交侵,3,pin2-bing4-jiao1-qin1,n
憑堅,5,ping2-jian1,n
貧而樂道,3,pin2-er2-le4-dao4,l
平地機,6,ping2-di4-ji1,n
排叉兒,3,pai2-cha1-er2,n
培訓網,7,pei2-xun4-wang3,nz
蘋果花,3,ping2-guo3-hua1,n
闢作,3,pi4-zuo4,v
飄零書劍,3,piao1-ling2-shu1-jian4,i
拍出去,3,pai1-chu1-qu4,v
樸瑤道,2,pu3-yao2-dao4,nr
頻移鍵控,3,pin2-yi2-jian4-kong4,n
普天匝地,3,pu3-tian1-za1-di4,z
判斷力,103,pan4-duan4-li4,n
鋪路,87,pu4-lu4,n
飄過,3,piao1-guo4,v
拍賣價,5,pai1-mai4-jia4,n
咆哮山莊,3,pao2-xiao1-shan1-zhuang1,l
普照寺,4,pu3-zhao4-si4,nr
潘浩翰,4,pan1-hao4-han4,nr
盤龍區,2,pan2-long2-qu1,ns
拼湊出,3,pin1-cou4-chu1,vn
皮貨,52,pi2-huo4,n
平川市,6,ping2-chuan1-shi4,ns
破擊,16,po4-ji1,v
配基,3,pei4-ji1,nz
剖釋,3,pou1-shi4,v
佩之劍,6,pei4-zhi1-jian4,nr
皮糙肉厚,3,pi2-cao1-rou4-hou4,n
配合力,9,pei4-he2-li4,n
平天成,2,ping2-tian1-cheng2,nr
噼裡啪啦,38,pi1-li3-pa1-la,o
飄飄悠悠,3,piao1-piao1-you1-you1,z
浦江,34,pu3-jiang1,ns
配器,45,pei4-qi4,n
普拉姆,2,pu3-la1-mu3,nr
釙,77,po4,ng
鋪到,3,pu4-dao4,v
曝背食芹,3,pu4-bei4-shi2-qin2,n
帕瑞達,4,pa4-rui4-da2,nr
披枷戴鎖,3,pi1-jia1-dai4-suo3,i
剖成,3,pou1-cheng2,v
槃根錯節,3,pan2-gen1-cuo4-jie2,v
批逆龍鱗,3,pi1-ni4-long2-lin2,n
批文,52,pi1-wen2,n
品名,19,pin3-ming2,n
平爐,46,ping2-lu2,n
平穩性,9,ping2-wen3-xing4,n
拍電報,3,pai1-dian4-bao4,v
叛逆者,17,pan4-ni4-zhe3,n
普選,109,pu3-xuan3,v
瀑布錯覺,3,pu4-bu4-cuo4-jue2,n
迫切希望,3,po4-qie4-xi1-wang4,vn
偏緊,3,pian1-jin3,d
撲簌,7,pu1-su4,z
佩薩羅,2,pei4-sa4-luo2,nr
捧吻,3,peng3-wen3,v
潘羅支,3,pan1-luo2-zhi1,nr
普聖寺,256,pu3-sheng4-si4,nr
碰碰運氣,35,peng4-peng4-yun4-qi4,l
普寧寺,5,pu3-ning2-si4,nr
盤特區,3,pan2-te4-qu1,ns
皮錫瑞,2,pi2-xi1-rui4,nr
飄散在,3,piao1-san4-zai4,v
賠罪,119,pei2-zui4,v
皮特凱恩群島,2,pi2-te4-kai3-en1-qun2-dao3,ns
平準,39,ping2-zhun3,n
脾寒,3,pi2-han2,n
葡萄牙政府,9,pu2-tao2-ya2-zheng4-fu3,nt
浦諾菲,17,pu3-nuo4-fei1,nr
僕僕亟拜,3,pu2-pu2-ji2-bai4,vn
排名順序,3,pai2-ming2-shun4-xu4,l
盤賬,3,pan2-zhang4,v
沛縣,67,pei4-xian4,ns
袢,37,pan4,v
番禺區,12,pan1-yu2-qu1,ns
攀高結貴,3,pan1-gao1-jie2-gui4,i
朴資茅斯,3,pu3-zi1-mao2-si1,nr
偏角,11,pian1-jiao3,n
舥,59,pa1,zg
頻仍,96,pin2-reng2,v
胚珠,202,pei1-zhu1,n
配成,3,pei4-cheng2,v
跑的快,3,pao3-de-kuai4,l
帕尼奧爾,2,pa4-ni2-ao4-er3,nrt
飄走,3,piao1-zou3,v
烹龍炮鳳,3,peng1-long2-pao4-feng4,n
拼版,5,pin1-ban3,v
坡腳,5,po1-jiao3,n
批發部,3,pi1-fa1-bu4,n
攀高枝,3,pan1-gao1-zhi1,i
破解器,3,po4-jie3-qi4,n
彭國楨,6,peng2-guo2-zhen1,nr
拼成,3,pin1-cheng2,v
憑票供應,3,ping2-piao4-gong1-ying1,n
平籮,2,ping2-luo2,n
攀登架,3,pan1-deng1-jia4,ns
蒲結努,2,pu2-jie2-nu3,nr
胚盤,10,pei1-pan2,n
滂胱,3,pang1-guang1,n
僻陋,3,pi4-lou4,a
平淮倉,2,ping2-huai2-cang1,nr
迫不可待,3,po4-bu4-ke3-dai4,i
騙出,3,pian4-chu1,v
萍蹤浪跡,5,ping2-zong1-lang4-ji1,i
頻率抖動,3,pin2-lv4-dou3-dong4,vn
佩,539,pei4,zg
普羅科菲耶夫,12,pu3-luo2-ke1-fei1-ye2-fu1,nrt
攀花折柳,3,pan1-hua1-zhe2-liu3,i
皮膜,3,pi2-mo2,n
漂動,3,piao4-dong4,a
皮質素,4,pi2-zhi4-su4,n
坡積物,3,po1-ji1-wu4,n
配穴,3,pei4-xue2,n
攀緣,42,pan1-yuan2,v
僄,3,piao4,zg
胖墩兒,3,pang4-dun1-er2,z
平行線,34,ping2-xing2-xian4,n
品種繁多,3,pin3-zhong3-fan2-duo1,n
潘谷墨,3,pan1-gu3-mo4,nr
貧油,10,pin2-you2,n
泡起,3,pao4-qi3,v
蓬門,3,peng2-men2,ns
飄浮,111,piao1-fu2,v
平兒扶,2,ping2-er2-fu2,nr
配套改革,3,pei4-tao4-gai3-ge2,n
烹飪器,3,peng1-ren4-qi4,v
佩魯甲,3,pei4-lu3-jia3,nr
爬出,3,pa2-chu1,v
浦江縣,2,pu3-jiang1-xian4,ns
頗費,3,po1-fei4,v
蓬蓬鬆鬆,3,peng2-peng2-song1-song1,z
培羅蒙,2,pei2-luo2-meng2,nrt
平公主,5,ping2-gong1-zhu3,n
鋪路石,6,pu4-lu4-shi2,n
平果縣,6,ping2-guo3-xian4,ns
平價,190,ping2-jia4,n
偏心,79,pian1-xin1,n
帕米薩諾,3,pa4-mi3-sa4-nuo4,nrt
普魯斯,9,pu3-lu3-si1,nr
胖人,7,pang4-ren2,n
派遣,1657,pai4-qian3,v
郫,18,pi2,ns
譜號,11,pu3-hao4,n
飄泊不定,3,piao1-po1-bu4-ding4,l
劈頭蓋臉,65,pi1-tou2-gai4-lian3,i
硼酸鹽,11,peng2-suan1-yan2,nz
普京,171,pu3-jing1,ns
拋費,3,pao1-fei4,vn
普羅夫迪夫,7,pu3-luo2-fu1-di2-fu1,nrt
貧家女,3,pin2-jia1-nv3,n
炮筒子,9,pao4-tong3-zi3,n
帕子卷,2,pa4-zi-juan3,nr
騙吃,3,pian4-chi1,v
屏障,428,ping2-zhang4,n
陪笑臉,7,pei2-xiao4-lian3,l
普拉亞,9,pu3-la1-ya4,ns
皮木櫃,2,pi2-mu4-gui4,nr
屏山縣,3,ping2-shan1-xian4,ns
劈掛拳,2,pi1-gua4-quan2,i
披上綠裝,3,pi1-shang4-lv4-zhuang1,v
拼型,3,pin1-xing2,n
潑墨,58,po1-mo4,n
帕納勒,2,pa4-na4-lei1,nr
潑上去,3,po1-shang3-qu4,t
佩服之致,3,pei4-fu2-zhi1-zhi4,nr
盤旋曲折,3,pan2-xuan2-qu1-zhe2,n
蓬溪縣,3,peng2-xi1-xian4,ns
矉,47,pin2,zg
平開門,3,ping2-kai1-men2,nr
皮包骨頭,29,pi2-bao1-gu3-tou2,n
票值,3,piao4-zhi2,n
判起來,3,pan4-qi3-lai2,v
配位聚合,3,pei4-wei4-ju4-he2,n
騙出來,3,pian4-chu1-lai2,v
砲龍烹鳳,3,pao4-long2-peng1-feng4,i
評測室,3,ping2-ce4-shi4,n
破紀錄,3,po4-ji4-lu4,v
平方根,26,ping2-fang1-gen1,nr
偏食,56,pian1-shi2,n
排成,285,pai2-cheng2,v
評委會,85,ping2-wei3-hui4,n
普魯卡因,12,pu3-lu3-ka3-yin1,nrt
評上來,3,ping2-shang4-lai2,v
爬蟲類,3,pa2-chong2-lei4,n
判斷題,3,pan4-duan4-ti2,n
配,2720,pei4,v
霹,8,pi1,n
貧寒,419,pin2-han2,a
普爾,109,pu3-er3,nr
譜儀,19,pu3-yi2,n
破罐,3,po4-guan4,n
跑面,3,pao3-mian4,n
濮存昕,36,pu2-cun2-xin1,nr
排蕭,3,pai2-xiao1,i
片面化,3,pian4-mian4-hua4,nz
普羅斯旺,5,pu3-luo2-si1-wang4,nrt
潘革平,2,pan1-ge2-ping2,nr
胚芽米,3,pei1-ya2-mi3,n
炮管,3,pao4-guan3,n
平順縣,4,ping2-shun4-xian4,nr
屏東,34,ping2-dong1,ns
披襟解帶,3,pi1-jin1-jie3-dai4,i
平均分子,3,ping2-jun1-fen4-zi3,n
樸野無文,3,pu3-ye3-wu2-wen2,i
撲閃,10,pu1-shan3,z
破鏡,4,po4-jing4,n
疲倦,387,pi2-juan4,a
票箱,13,piao4-xiang1,n
培訓資料,3,pei2-xun4-zi1-liao4,n
平行結構,3,ping2-xing2-jie2-gou4,n
漂泊遊蕩,3,piao1-bo2-you2-dang4,i
膨漲,3,peng2-zhang3,v
炮彈箱,18,pao4-dan4-xiang1,n
皰疹,3,pao4-zhen3,n
品性好,3,pin3-xing4-hao3,n
蓬鬆鬆,13,peng2-song1-song1,nr
蓬山,2,peng2-shan1,ns
泊松比,3,po1-song1-bi3,n
鈹青銅,3,pi1-qing1-tong2,nz
帕特里,3,pa4-te4-li3,nrt
篇簡,3,pian1-jian3,n
皮瓣,7,pi2-ban4,n
批件,8,pi1-jian4,n
陪我玩,3,pei2-wo3-wan2,n
潘安再世,3,pan1-an1-zai4-shi4,nr
爬梳,3,pa2-shu1,n
平衡設計,3,ping2-heng2-she4-ji4,i
平仄韻,3,ping2-ze4-yun4,nr
撲,4520,pu1,v
潑水,3,po1-shui3,n
憑空臆造,3,ping2-kong1-yi4-zao4,vn
破瓦頹垣,3,po4-wa3-tui2-yuan2,i
帕爾尼,2,pa4-er3-ni2,nr
彭其搶,2,peng2-qi2-qiang3,nr
泊船,3,po1-chuan2,n
蒲包,6,pu2-bao1,n
棚代客車,2,peng2-dai4-ke4-che1,n
憑肉眼,3,ping2-rou4-yan3,i
葡幣,3,pu2-bi4,n
平安大街,4,ping2-an1-da4-jie1,ns
菩薩,1546,pu2-sa4,n
配額,142,pei4-e2,n
噴撒,2,pen1-sa1,v
賠,866,pei2,v
皮山縣,3,pi2-shan1-xian4,nr
普羅羅,2,pu3-luo2-luo2,nr
剖面形式,3,pou1-mian4-xing2-shi4,n
評上去,3,ping2-shang3-qu4,v
培訓基地,3,pei2-xun4-ji1-di4,nz
皮襖,69,pi2-ao3,n
普天間機場,7,pu3-tian1-jian1-ji1-chang3,n
陪審,164,pei2-shen3,v
拍拍手,23,pai1-pai1-shou3,i
判變,3,pan4-bian4,v
配菜,9,pei4-cai4,n
怕熱,3,pa4-re4,a
皮甲堅,2,pi2-jia3-jian1,nr
帕米拉,8,pa4-mi3-la1,nrt
痞,34,pi3,n
磐田,3,pan2-tian2,n
平息,493,ping2-xi1,n
皮子,652,pi2-zi,n
